,MIN_PRICE,MAX_PRICE,CLASSIFICATION_GENRE,VENUE_LATITUDE,VENUE_LONGITUDE
64667,8.73,8.73,World,39.7305946,-104.9886474
64698,39.5,75.0,Rock,39.741126,-75.550253
64707,14.13,14.13,World,39.7305946,-104.9886474
64717,35.0,35.0,World,40.814369,-96.700762
64718,14.13,14.13,World,39.7305946,-104.9886474
64786,35.5,35.5,Pop,30.268487,-97.736192
64865,50.0,200.0,World,39.943671,-83.105808
64887,38.05,54.94,Jazz,40.73094,-74.00065
64890,38.05,54.94,Jazz,40.73094,-74.00065
64894,38.05,54.94,Jazz,40.73094,-74.00065
64900,30.0,47.0,Other,40.80986245,-73.95013312
64901,30.0,30.0,Reggae,29.78627,-95.36562
64904,21.45,21.45,Rock,40.722036,-73.986806
64906,27.0,45.0,Rock,33.451085,-112.079228
64920,25.0,65.0,Undefined,35.771467,-78.639555
64921,30.0,200.0,Other,41.7558752,-88.2161976
64936,8.73,8.73,World,39.7305946,-104.9886474
64940,15.0,20.0,Dance/Electronic,40.356116,-75.919611
64943,8.73,8.73,World,39.7305946,-104.9886474
64956,14.13,14.13,World,39.7305946,-104.9886474
64967,51.0,56.59,Blues,40.761816,-73.983389
65070,45.83,275.18,Rock,36.12139406,-115.16923919
65080,25.0,25.0,Pop,47.61358643,-122.34428406
65091,20.0,20.0,Pop,45.523588,-122.676857
65115,32.5,32.5,Hip-Hop/Rap,33.508899,-86.797919
65129,30.0,89.5,R&B,29.9531499,-90.0661687
65184,20.0,20.0,Rock,28.541017,-81.3723874
65204,25.0,25.0,Pop,36.151435,-86.804438
65207,20.0,20.0,Rock,32.225101,-110.969001
65223,38.05,54.94,Jazz,40.73094,-74.00065
65236,60.0,90.0,Other,32.9758,-117.2583
65250,17.0,25.0,Pop,41.6401273,-86.29161964
65285,16.51,16.51,Country,39.672363,-104.865271
65307,25.35,202.99,Latin,40.84626724,-73.93835048
65314,38.75,38.75,Hip-Hop/Rap,40.72846,-74.00515
65316,36.5,96.5,Country,42.273926,-89.093001
65344,15.0,15.0,Rock,34.04898,-118.23365
65373,10.0,10.0,Alternative,41.4399668003972,-81.70669730304604
65440,40.0,40.0,Hip-Hop/Rap,39.527205,-119.813532
65457,11.55,11.55,Other,40.722974,-73.98608
65463,89.95,99.95,Undefined,36.113397,-115.160087
65482,34.95,34.95,Dance/Electronic,33.64245,-117.91764
65496,20.0,20.0,World,47.668095,-122.385982
65500,0.0,0.0,Alternative,39.092089,-84.493152
65504,5.0,15.0,Rock,42.308292,-87.970133
65522,20.0,20.0,Metal,40.356116,-75.919611
65545,42.8,42.8,Pop,37.68613,-97.29848
65552,35.0,149.0,Country,26.1201178,-98.2443992
65569,18.0,18.0,Rock,41.4399668003972,-81.70669730304604
65587,20.0,20.0,Alternative,43.048563,-87.89606100000003
65592,79.5,104.5,R&B,35.4698781,-83.2995036
65600,28.49,28.49,Rock,33.767095,-118.116275
65643,25.0,25.0,Country,38.91819,-77.02241
65646,23.1,23.1,Other,40.722974,-73.98608
65657,0.0,0.0,Blues,41.86489,-87.78952
65661,43.23,43.23,Rock,37.7755,-122.4378
65677,23.18,23.18,Reggae,34.42202,-119.70229
65684,22.0,22.0,Rock,42.3528999,-71.1326128
65694,35.0,68.0,Other,39.9520709,-76.7014866
65697,30.2,30.2,Dance/Electronic,39.376797,-74.435366
65707,18.0,18.0,Alternative,42.459561,-83.133209
65721,21.04,21.04,Metal,32.767448,-117.20224
65722,39.5,99.5,Country,41.18287,-96.04084
65725,18.74,120.0,Alternative,39.985866,-83.005629
65759,3.5,3.5,Other,31.774843,-106.497037
65762,59.0,139.0,Country,33.86799,-118.06182
65775,25.0,65.0,Rock,41.24022051,-75.8485956
65779,18.0,28.0,Pop,42.040884,-87.680254
65781,50.0,75.0,Rock,40.17542,-76.31327
65844,20.0,20.0,Rock,45.523,-122.67443
65846,38.07,38.07,Alternative,37.8037961,-122.4178422
65854,31.0,41.0,World,40.2074966,-85.4105644
65868,0.0,0.0,Rock,41.857717,-87.657459
65874,43.0,153.0,Blues,35.048045,-85.305659
65878,15.0,15.0,Rock,38.6277137039,-90.2518002865
65891,28.0,28.0,Undefined,39.28763705,-76.60719037
65894,27.5,47.5,Rock,42.3471841,-71.0957036
65904,26.71,49.87,Rock,36.175636,-86.755652
65936,76.0,101.0,Undefined,36.11923772,-115.17165653
65944,68.0,250.0,Rock,40.349071,-74.07022
65948,59.5,125.0,Rock,35.2050931,-80.7953024
65956,59.5,155.0,Pop,34.04263554,-118.25558624
65958,50.0,80.0,Rock,29.97652,-90.203808
65963,10.0,10.0,Other,29.946457,-90.065947
65998,30.2,30.2,Dance/Electronic,39.376797,-74.435366
66013,42.5,42.5,Rock,39.352585,-74.444893
66054,20.0,20.0,Rock,42.3998466,-83.0611727
66067,17.0,17.0,Alternative,33.449979,-112.074318
66076,25.0,25.0,Hip-Hop/Rap,47.61458,-122.34915
66082,20.54,828.05,Rock,37.330003,-121.885808
66083,35.0,35.0,Rock,43.656551,-70.258943
66095,27.52,27.52,Pop,36.011306,-115.175281
66126,45.0,45.0,Hip-Hop/Rap,30.6906949,-88.0424123
66133,25.0,150.0,Country,41.25763,-96.17281
66140,0.0,0.0,Country,39.092089,-84.493152
66159,15.0,15.0,Rock,38.0304746,-78.48181653
66165,30.0,65.0,Hip-Hop/Rap,41.527733,-88.081972
66193,0.0,0.0,Pop,44.05116,-123.097103
66199,10.0,10.0,Country,45.50122605,-122.65284748
66223,29.0,139.0,Rock,36.17054,-115.1444
66245,35.0,35.0,Country,38.569993,-121.49087928
66248,39.5,79.5,R&B,33.790098,-84.385493
66257,17.65,17.65,Country,33.777011,-117.940602
66262,41.0,100.0,Rock,42.2884574,-85.583096
66263,15.0,15.0,Rock,28.605164,-81.2977308
66273,37.49,37.49,Alternative,37.8086762,122.2696327
66303,18.0,18.0,Rock,34.077729,-118.260108
66312,59.0,99.0,Country,30.393029,-88.892298
66313,25.0,25.0,Rock,40.478657,-79.956565
66325,0.0,0.0,Alternative,28.55976,-81.36474
66366,25.0,25.0,Rock,39.941305,-75.148678
66369,25.0,77.0,Rock,41.24022051,-75.8485956
66401,0.0,0.0,Other,41.571146,-81.570444
66405,12.0,12.0,Rock,32.33589314,-90.17479151
66414,0.0,0.0,Folk,47.6567053,-117.4258
66416,15.0,35.0,Alternative,38.878762,-77.024045
66419,35.0,35.0,Alternative,47.61458,-122.34915
66433,35.0,65.0,Rock,35.048049,-85.305659
66450,35.0,52.5,R&B,34.06141494,-118.30879207
66451,17.0,17.0,Rock,32.785033,-96.80825
66452,30.0,30.0,Alternative,29.9667574,-90.0896109
66453,20.0,20.0,Rock,42.961269,-85.668812
66458,29.5,59.5,Latin,33.26638607,-116.9544699
66460,26.0,26.0,Country,47.61458,-122.34915
66462,0.0,0.0,Pop,36.15872,-95.99396
66468,17.0,20.0,Rock,39.96477,-75.134457
66477,18.0,18.0,Alternative,42.459561,-83.133209
66487,14.94,14.94,Other,36.82126782221,-119.75553927301
66496,42.5,42.5,Rock,39.352585,-74.444893
66507,10.0,10.0,Alternative,-87.713192,41.924576
66513,49.5,49.5,Other,39.744362,-104.990271
66516,51.0,56.59,Jazz,40.761816,-73.983389
66544,30.0,30.0,Pop,29.9172719,-90.1007669
66574,25.0,210.0,Rock,41.86489,-87.78952
66576,12.85,12.85,Alternative,36.137061,-86.778496
66584,17.0,17.0,Dance/Electronic,41.508513,-81.580335
66592,25.0,35.0,Jazz,42.37249,-71.12302
66595,15.0,15.0,Rock,39.092089,-84.493152
66601,37.25,161.95,Rock,32.71938,-117.16813
66620,20.0,20.0,Hip-Hop/Rap,39.753332,-104.992516
66623,35.0,75.0,Hip-Hop/Rap,42.346806,-71.097272
66664,39.5,74.5,Country,36.159949,-86.77857
66676,76.0,101.0,Undefined,36.11923772,-115.17165653
66680,25.0,75.0,Pop,41.885046,-87.661767
66686,0.0,0.0,R&B,33.449979,-112.074318
66701,54.5,250.0,Metal,41.88537,-87.627457
66705,22.0,22.0,Undefined,40.8980978,-75.6869693
66728,22.5,22.5,R&B,32.71662,-117.15951
66732,40.5,76.0,Rock,39.965473,-75.134829
66756,44.15,51.0,Blues,40.761816,-73.983389
66760,27.55,53.5,R&B,26.134246,-80.136172
66787,23.0,23.0,Metal,42.3998466,-83.0611727
66791,30.0,120.0,Pop,33.451777,-112.076837
66794,30.0,47.0,Other,40.80986245,-73.95013312
66796,20.0,20.0,Rock,32.33589314,-90.17479151
66815,32.36,32.36,Alternative,32.767448,-117.20224
66816,50.0,1000.0,Pop,41.25763,-96.17281
66833,21.45,21.45,R&B,40.722036,-73.986806
66848,38.5,51.0,Rock,33.758688,-84.391449
66859,30.0,30.0,R&B,33.75202,-84.38945
66870,45.0,119.5,Pop,39.77464676,-86.15145874
66890,14.99,150.0,Pop,41.5322663,-87.2551843
66892,10.0,10.0,Rock,33.524545,-86.774171
66896,75.0,75.0,Other,39.744362,-104.990271
66913,23.0,88.0,Rock,43.074566,-89.380978
66919,15.0,15.0,Rock,38.65553,-90.297191
66923,64.0,64.0,Rock,34.175071,-118.849491
66942,10.0,10000.0,Rock,27.77088,-82.65227
66968,62.75,62.75,Rock,40.759649,-73.987331
66977,76.0,101.0,Undefined,36.11923772,-115.17165653
67005,20.0,20.0,Undefined,40.721926,-73.957346
67013,29.27,62.23,Country,36.175636,-86.755652
67016,120.0,150.0,Rock,27.993871,-82.37106
67023,95.75,165.75,Country,40.60220987,-75.47167003
67082,29.78,49.87,Rock,36.175636,-86.755652
67083,41.28,41.28,Rock,36.011306,-115.175281
67086,23.5,29.5,Dance/Electronic,35.240299,-80.845314
67092,22.5,22.5,Undefined,42.3518332,-71.1195379
67093,0.0,0.0,Religious,28.04627683366073,-81.9383997116374
67098,49.5,89.5,Hip-Hop/Rap,39.965473,-75.134829
67146,37.37,185.97,Other,25.7707756,-80.1901174
67164,40.0,125.0,Country,41.9063,-87.659
67168,49.0,349.0,Metal,42.3499769,-71.0652677
67194,21.0,51.0,Undefined,32.379101,-86.312081
67199,275.0,450.0,Rock,27.993871,-82.37106
67200,18.0,18.0,Other,45.523,-122.67443
67205,32.0,45.0,Alternative,39.1113598,-84.5120376
67209,20.0,92.5,Rock,42.84356106,-70.81629566
67211,28.0,66.0,Undefined,39.0611494,-94.5905256
67212,59.98,79.98,Rock,36.1101115,-115.1708107
67234,70.0,590.0,Rock,36.105126,-115.175233
67259,25.0,62.5,Other,34.726557,-86.589925
67261,20.0,20.0,Other,41.477055,-81.7735853
67262,15.0,15.0,Alternative,29.946457,-90.065947
67289,12.3,416.0,Rock,35.7334237,-81.3572564
67323,10.0,10.0,Jazz,41.5706596,-81.5733357
67325,0.0,0.0,Rock,39.092089,-84.493152
67340,57.21,107.21,Dance/Electronic,36.102916,-115.169756
67383,30.31,30.31,Other,37.769739,-122.420282
67385,76.0,101.0,Undefined,36.11923772,-115.17165653
67400,0.0,0.0,Country,41.5341,-73.58431
67402,20.0,48.0,Rock,42.497614,-90.6654504
67408,27.5,59.5,Rock,29.75377797,-95.36381697
67412,30.0,30.0,Country,29.9667574,-90.0896109
67413,30.0,30.0,Country,29.9667574,-90.0896109
67498,20.0,20.0,Rock,38.65553,-90.297191
67504,15.0,15.0,Rock,47.713056,-122.570966
67514,25.93,25.93,Rock,40.722053,-73.957549
67517,142.59,492.59,Pop,36.105126,-115.175233
67534,46.31,46.31,Rock,33.99647,-118.45786
67555,25.0,25.0,Rock,44.05116,-123.097103
67557,12.0,40.0,Rock,42.113627,-88.0491099
67560,12.3,519.0,Rock,35.7334237,-81.3572564
67565,30.0,59.5,Rock,36.173214,-86.783632
67620,57.21,107.21,Dance/Electronic,36.102916,-115.169756
67624,40.61,50.91,Jazz,40.7590167,-73.9896861
67630,40.61,50.91,Jazz,40.7590167,-73.9896861
67631,40.61,50.91,Jazz,40.7590167,-73.9896861
67633,40.61,50.91,Jazz,40.7590167,-73.9896861
67728,40.61,50.91,Jazz,40.7590167,-73.9896861
67828,55.0,299.95,Country,36.13674,-115.16126
67859,25.0,25.0,Hip-Hop/Rap,33.41450121,-111.83455539
67885,57.21,107.21,Dance/Electronic,36.102916,-115.169756
67951,29.5,59.5,Rock,32.795625,-116.95955
67987,30.0,30.0,Metal,34.0473,-118.24799
68162,39.5,69.5,Rock,32.795625,-116.95955
68186,40.61,50.91,Jazz,40.7590167,-73.9896861
68187,40.61,50.91,Jazz,40.7590167,-73.9896861
68188,40.61,50.91,Jazz,40.7590167,-73.9896861
68195,20.0,35.0,Undefined,33.4511853,-111.9263953
68214,40.61,50.91,Jazz,40.7590167,-73.9896861
68219,40.61,50.91,Jazz,40.7590167,-73.9896861
68284,45.83,275.18,Rock,36.12139406,-115.16923919
68305,15.0,15.0,Alternative,33.50539,-86.79049
68313,39.5,99.5,Rock,40.349071,-74.07022
68387,39.99,69.99,Undefined,36.135691,-115.152356
68436,27.5,57.5,Metal,39.75333786,-104.99507141
68521,20.0,20.0,Rock,33.7918926,-84.3877907
68692,24.91,24.91,Folk,29.9667574,-90.0896109
68694,25.0,40.0,Country,36.15872,-95.99396
68695,25.0,125.0,Latin,33.89024,-84.469717
68741,17.0,17.0,Pop,34.04898,-118.23365
68757,57.21,107.21,Dance/Electronic,36.102916,-115.169756
68758,85.0,165.0,Rock,30.2078543,-93.2581132
68768,10.0,10.0,Country,45.50122605,-122.65284748
68771,35.0,95.0,Jazz,42.362857,-71.118134
68779,10.0,10.0,Jazz,28.5598651,-81.3647185
68784,24.13,24.13,Pop,42.36422,-71.10133
68796,35.0,65.0,Rock,41.58096,-93.8544
68805,17.5,47.5,Rock,43.07634404,-70.76009881
68825,21.57,21.57,Rock,37.766526,-122.430487
68838,33.0,52.0,Other,40.80986245,-73.95013312
68841,30.31,30.31,Rock,36.9875105,-121.9828327
68846,105.65,105.65,World,40.759649,-73.987331
68857,45.83,275.18,Rock,36.12139406,-115.16923919
68863,10.0,10.0,Pop,41.5322663,-87.2551843
68871,10.0,20.0,Dance/Electronic,39.082695,-84.509561
68874,25.0,25.0,Rock,42.3528999,-71.1326128
68891,15.0,100.0,Rock,41.5322663,-87.2551843
68896,15.0,20.0,Pop,42.040884,-87.680254
68909,23.1,620.5,Rock,34.090897,-118.385693
68937,67.18,88.81,Pop,37.786022,-122.409225
68938,67.18,88.81,Pop,37.786022,-122.409225
68968,29.5,29.5,Rock,33.8095868,-117.9229975
68988,75.0,588.0,World,25.781232,-80.187805
68991,10.0,30.0,Country,39.768343,-86.249381
69000,20.0,220.0,Rock,42.597721,-82.879062
69036,14.6,14.6,Alternative,37.78323,-122.463783
69044,15.0,50.0,Country,34.413115,-82.7851626
69053,0.0,0.0,Country,33.50539,-86.79049
69059,36.0,36.0,Rock,38.9174,-77.028992
69060,25.0,55.0,Undefined,40.8745364,-73.8916914
69066,32.5,32.5,Metal,42.3528999,-71.1326128
69069,0.0,0.0,Rock,34.28043,-119.29141
69070,23.07,23.07,Rock,37.8086762,122.2696327
69073,11.3,11.3,Alternative,35.820643,-86.266806
69107,25.0,25.0,Metal,41.503925,-81.662398
69167,35.5,155.5,Hip-Hop/Rap,26.1201178,-98.2443992
69175,47.5,75.0,Blues,44.94922,-93.29845
69188,60.0,176.0,Country,26.0503384,-80.2109577
69193,17.45,17.45,Other,40.7257,-73.991673
69199,10.0,10.0,Alternative,41.5706596,-81.5733357
69201,49.5,49.5,World,38.839787,-77.061339
69214,20.0,20.0,Folk,43.618089,-116.207009
69246,31.0,40.0,Rock,42.3518332,-71.1195379
69264,0.0,0.0,Hip-Hop/Rap,40.73094,-74.00065
69265,20.0,20.0,Rock,40.22328639,-73.99950139
69266,24.65,828.05,Rock,37.330003,-121.885808
69280,37.74,54.74,Hip-Hop/Rap,40.73094,-74.00065
69281,37.74,54.74,Hip-Hop/Rap,40.73094,-74.00065
69300,25.0,25.0,Dance/Electronic,45.523588,-122.676857
69303,0.0,0.0,Rock,47.5590595,-122.303927
69329,33.29,33.29,Alternative,36.151435,-86.804438
69331,30.0,30.0,Metal,41.48479293594138,-81.82448008835325
69332,29.92,74.56,Rock,35.03857819061,-85.3060519754
69334,8.0,50.0,Alternative,41.7407164,-87.9719824
69337,5.0,60.0,Alternative,41.7407164,-87.9719824
69350,39.0,64.0,Undefined,40.86969685,-73.42591099
69354,22.5,122.5,Pop,38.878762,-77.024045
69356,40.0,40.0,Metal,42.461839,-83.134773
69357,28.76,28.76,Rock,32.767448,-117.20224
69384,15.0,15.0,Alternative,33.50539,-86.79049
69410,12.0,12.0,Pop,38.6559391,-90.3049733
69413,38.05,54.94,Hip-Hop/Rap,40.73094,-74.00065
69414,18.0,18.0,Alternative,38.6277137039,-90.2518002865
69415,17.0,17.0,Hip-Hop/Rap,43.618089,-116.207009
69416,35.0,125.0,Latin,40.7497062,-73.9916006
69422,20.0,35.0,Pop,33.414796,-111.834494
69424,20.0,20.0,Undefined,40.22328639,-73.99950139
69437,37.74,54.74,Hip-Hop/Rap,40.73094,-74.00065
69440,37.74,54.74,Hip-Hop/Rap,40.73094,-74.00065
69449,5.0,75.0,Country,41.7532445,-88.2084418
69455,5.0,60.0,Alternative,41.7407164,-87.9719824
69458,0.0,0.0,Blues,42.040884,-87.680254
69467,0.0,0.0,Rock,41.571249,-81.570474
69471,30.0,30.0,Hip-Hop/Rap,29.753929,-95.364056
69473,20.0,20.0,Other,40.721926,-73.957346
69476,9.24,19.53,Other,33.529436,-117.771375
69477,31.84,31.84,Rock,37.769739,-122.420282
69478,12.0,15.0,Dance/Electronic,39.527205,-119.813532
69479,10.0,10.0,Other,29.5427119,-98.527468
69482,0.0,0.0,Pop,41.86489,-87.78952
69496,34.95,34.95,Dance/Electronic,34.0417391,-118.2512004
69500,66.56,66.56,World,44.9483802,-93.2053802
69506,34.0,55.0,Country,37.76666084,-100.06199599
69527,18.0,18.0,Country,43.048563,-87.89606100000003
69534,20.0,220.0,Country,42.597721,-82.879062
69537,0.0,0.0,Country,34.413115,-82.7851626
69545,60.0,60.0,World,41.20864,-95.96752
69549,60.0,60.0,Other,39.2495236558,-84.4698804865
69553,23.1,23.1,Other,40.7258559,-73.9840245
69558,18.74,18.74,Folk,39.985866,-83.005629
69566,30.06,40.61,Jazz,40.7590167,-73.9896861
69568,30.06,40.61,Jazz,40.7590167,-73.9896861
69570,30.06,40.61,Jazz,40.7590167,-73.9896861
69571,30.06,40.61,Jazz,40.7590167,-73.9896861
69572,20.0,20.0,Rock,42.961269,-85.668812
69573,22.0,22.0,Rock,39.101621,-84.507227
69574,0.0,0.0,Pop,37.766526,-122.430487
69576,5.0,5.0,R&B,41.5082658,-81.5803633
69577,7.0,7.0,Alternative,33.50539,-86.79049
69595,20.0,20.0,Pop,42.461839,-83.134773
69601,15.0,80.0,Rock,42.355071,-83.327698
69605,20.0,27.5,Undefined,33.800872,-78.7398774
69608,25.0,35.0,Alternative,33.39607,-104.52143
69631,20.0,180.0,Rock,41.86489,-87.78952
69632,50.0,50.0,R&B,38.878762,-77.024045
69635,20.0,20.0,Rock,40.720364,-73.993542
69642,20.0,40.0,Folk,38.878762,-77.024045
69651,30.06,40.61,Jazz,40.7590167,-73.9896861
69657,30.06,40.61,Jazz,40.7590167,-73.9896861
69665,54.27,54.27,Jazz,40.6815228,-73.947016
69667,54.27,54.27,Jazz,40.6815228,-73.947016
69672,15.0,15.0,Folk,45.50122605,-122.65284748
69680,20.0,20.0,R&B,42.36422,-71.10133
69687,30.0,47.5,R&B,44.980837,-93.237034
69692,30.06,40.61,Jazz,40.7590167,-73.9896861
69695,39.5,74.5,Rock,40.69186,-89.59397
69720,0.0,0.0,Folk,47.665699,-122.38289
69735,0.0,0.0,Jazz,42.040884,-87.680254
69736,48.05,171.25,Jazz,42.362857,-71.118134
69738,54.27,54.27,Jazz,40.6815228,-73.947016
69739,54.27,54.27,Jazz,40.6815228,-73.947016
69740,0.0,0.0,Folk,41.86489,-87.78952
69743,18.0,18.0,Country,39.092089,-84.493152
69745,16.0,16.0,Metal,41.4399668003972,-81.70669730304604
69747,36.48,74.07,Jazz,38.299671,-122.285516
69755,25.0,35.0,Rock,21.27665138244629,-157.826171875
69765,0.0,0.0,Metal,35.9711714,-83.9204725
69786,36.48,74.07,Jazz,38.299671,-122.285516
69793,40.0,75.0,Rock,39.1294487,-88.5752488
69794,39.5,149.5,Folk,32.872469,-96.942954
69795,22.0,22.0,Rock,47.61358643,-122.34428406
69815,36.7,36.7,Undefined,36.011306,-115.175281
69817,29.5,39.5,R&B,37.8077176,-122.2700597
69842,32.0,32.0,Alternative,39.985866,-83.005629
69862,25.0,35.0,Metal,33.508899,-86.797919
69864,16.0,16.0,Blues,40.814369,-96.700762
69877,25.0,25.0,Rock,39.96477,-75.134457
69910,35.71,35.71,Country,39.801679,-104.986439
69913,15.0,45.0,Hip-Hop/Rap,40.60126,-75.47697
69914,65.0,105.0,Country,27.993871,-82.37106
69925,25.0,25.0,Hip-Hop/Rap,39.0504872,-94.5993419
69932,0.0,0.0,Folk,36.152076,-86.770085
69936,0.0,0.0,Folk,36.152076,-86.770085
69937,30.5,55.5,Rock,41.2453832,-75.8818108
69943,10.0,10.0,Alternative,42.28014,-83.7511
69948,10.0,10.0,Alternative,42.28014,-83.7511
69954,3.5,3.5,Other,31.774843,-106.497037
69959,20.0,27.0,Rock,42.040884,-87.680254
69964,18.0,18.0,Rock,39.08258,-84.50955
69980,20.0,20.0,Rock,39.092089,-84.493152
69985,25.0,120.0,Rock,41.86489,-87.78952
69988,69.0,69.0,Hip-Hop/Rap,34.04024506,-118.2592392
69997,20.0,20.0,Other,39.9849634,-83.0375112
70001,21.4,21.4,Rock,40.70708,-73.92193
70004,15.42,15.42,Alternative,36.194958,-86.743149
70009,23.1,23.1,Other,40.7258559,-73.9840245
70015,49.5,69.5,Rock,38.67209,-90.59321
70044,40.0,40.0,Hip-Hop/Rap,41.979238,-87.867325
70201,20.0,60.0,Alternative,30.691136,-88.043415
70240,39.5,74.5,Country,36.159949,-86.77857
70246,18.0,100.0,Rock,38.0530644,-84.50911
70287,25.0,25.0,Pop,38.91819,-77.02241
70323,59.99,209.99,Rock,32.21759,-110.974958
70345,20.0,22.0,Rock,39.96477,-75.134457
70357,70.0,670.0,Rock,36.105126,-115.175233
70359,15.0,15.0,Rock,33.44044144,-112.0735337
70362,20.0,20.0,Alternative,42.461839,-83.134773
70366,49.95,399.95,Pop,36.13674,-115.16126
70368,15.0,15.0,Folk,29.9172719,-90.1007669
70369,29.8,29.8,Pop,37.766526,-122.430487
70379,0.0,0.0,Religious,33.50650108387,-86.76367818703
70385,0.0,0.0,Religious,26.594571,-81.882563
70388,0.0,0.0,Other,41.571146,-81.570444
70393,49.0,89.0,Country,30.393029,-88.892298
70399,23.1,23.1,Alternative,40.7257,-73.991673
70409,89.5,89.5,Folk,38.839787,-77.061339
70439,15.0,15.0,Alternative,47.6134847,-122.314457
70445,30.34,30.34,Metal,44.946077,-93.095355
70446,36.0,36.0,Alternative,42.461839,-83.134773
70449,12.0,25.0,Jazz,42.040884,-87.680254
70453,18.0,18.0,Country,38.6277137039,-90.2518002865
70455,29.5,29.5,Alternative,42.3998466,-83.0611727
70471,20.0,240.0,Rock,42.597721,-82.879062
70478,24.99,38.0,Rock,30.3874288,-86.4317279
70486,59.98,79.98,Rock,36.1101115,-115.1708107
70488,30.0,60.0,Hip-Hop/Rap,33.43699137,-111.94398356
70489,20.0,20.0,Rock,45.523588,-122.676857
70490,37.45,79.15,World,38.6037368,-121.4650573
70498,22.0,22.0,Pop,38.03066678,-78.48125473
70505,19.01,19.01,Country,40.6723969,-73.50999100000001
70528,70.0,125.0,Rock,38.2963465,-122.2873698
70530,20.0,20.0,Jazz,29.94601,-90.065775
70536,59.5,279.5,Pop,40.68285,-73.97519
70547,75.0,75.0,Country,41.9063,-87.659
70565,25.0,25.0,Rock,42.396646,-71.123041
70584,22.0,22.0,World,38.608822,-90.223274
70585,26.96,26.96,Folk,43.051315720388,-76.16164963558
70602,35.0,35.0,Rock,38.91795,-77.02373
70603,20.0,20.0,Jazz,29.94601,-90.065775
70604,20.0,20.0,Jazz,29.94601,-90.065775
70605,20.0,20.0,Jazz,29.94601,-90.065775
70631,22.5,22.5,R&B,39.753332,-104.992516
70666,15.0,15.0,Dance/Electronic,38.99734055,-77.02746183
70672,0.0,0.0,Rock,36.1016781,-86.8178113
70685,24.91,24.91,R&B,29.9667574,-90.0896109
70687,41.11,41.11,Hip-Hop/Rap,34.469322,-117.3430551
70731,10.0,10.0,Undefined,38.6559391,-90.3049733
70735,49.0,149.0,Religious,35.771467,-78.639555
70751,0.0,0.0,Alternative,40.728329,-73.982199
70753,0.0,0.0,Rock,41.571249,-81.570474
70777,49.5,99.5,Rock,33.43699137,-111.94398356
70786,15.0,40.0,Country,42.308292,-87.970133
70857,18.0,35.0,Jazz,42.308292,-87.970133
70865,0.0,0.0,Rock,41.857717,-87.657459
70869,20.0,40.0,Folk,38.878762,-77.024045
70883,39.5,99.5,Pop,39.77464676,-86.15145874
70911,29.5,69.5,Undefined,41.69688884,-74.8779738
70914,0.0,0.0,Other,41.571146,-81.570444
70916,13.61,13.61,Other,40.722974,-73.98608
70924,20.0,20.0,Pop,39.092089,-84.493152
70928,20.0,20.0,Dance/Electronic,42.365977,-71.0617
70948,29.5,100.0,Rock,38.0530644,-84.50911
70963,0.0,0.0,Rock,33.99647,-118.45786
70966,59.98,79.98,Rock,36.1101115,-115.1708107
70973,30.0,59.5,Pop,36.173214,-86.783632
70974,92.95,92.95,Hip-Hop/Rap,33.64245,-117.91764
70981,22.0,22.0,Folk,39.092089,-84.493152
70982,12.0,30.0,Country,41.96664,-87.66698
71016,45.0,69.5,Rock,39.965803,-75.134686
71037,0.0,0.0,Pop,39.9849634,-83.0375112
71051,10.0,10.0,Country,45.50122605,-122.65284748
71054,30.0,60.0,Alternative,42.28014,-83.7511
71055,0.0,0.0,Rock,47.5590595,-122.303927
71057,22.0,22.0,Alternative,45.523,-122.67443
71058,10.0,10.0,Pop,41.5082658,-81.5803633
71059,25.0,40.0,Blues,33.39607,-104.52143
71070,22.0,22.0,R&B,38.878762,-77.024045
71075,0.0,12.0,Rock,47.6134847,-122.314457
71077,20.0,20.0,Rock,32.71662,-117.15951
71078,56.56,92.61,Rock,38.299671,-122.285516
